,ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1578161,A-1578269,MapQuest,201.0,3,2019-02-08 02:28:29,2019-02-08 02:58:02,34.039131,-118.271942,,,0.330000013113,Accident on entry ramp to CA-110 Northbound at Exits 10 11 12 from I-10 Eastbound.,,Convention Center Dr,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2019-02-08 02:47:00,46.9,,56.0,30.14,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4221975,A-4228841,Bing,,2,2019-08-01 06:00:14,2019-08-01 06:29:26,25.82464,-80.20665,25.812596,-80.20611,0.833,At I-95/I-395/SR-836/Dolphin Expy - Accident. Left lane blocked.,,I-95 S,R,Miami,Miami-Dade,FL,33127,US,US/Eastern,KMIA,2019-08-01 06:07:00,78.0,78.0,76.0,29.99,10.0,N,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
1275599,A-1275702,MapQuest,201.0,2,2019-07-17 07:38:57,2019-07-17 09:08:21,39.327419,-76.682549,,,0.0,Accident on Garrison Blvd at MD-26 Liberty Heights Ave.,3401.0,Garrison Blvd,R,Baltimore,Baltimore City,MD,21215-5415,US,US/Eastern,KDMH,2019-07-17 07:54:00,83.0,,72.0,29.97,,,,0.0,,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
564282,A-564307,MapQuest,241.0,3,2020-11-18 05:32:56,2020-11-18 06:02:10,42.301792,-83.11837,,,0.0,One lane blocked and right hand shoulder blocked due to accident on I-75 Northbound at Exit 45 Fisher Fwy.,,Fisher Fwy N,R,Detroit,Wayne,MI,48209,US,US/Eastern,KDET,2020-11-18 05:53:00,28.0,23.0,66.0,29.87,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3493465,A-3500255,Bing,,3,2020-05-18 17:08:55,2020-05-18 17:58:53,26.20494,-98.19604,26.20494,-98.19604,0.0,At US-281 - Accident.,,I-2 E,R,Pharr,Hidalgo,TX,78577,US,US/Central,KMFE,2020-05-18 16:53:00,95.0,95.0,43.0,29.71,10.0,SSE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1351772,A-1351875,MapQuest,201.0,3,2019-06-12 16:49:25,2019-06-12 17:33:56,36.166247999999996,-86.764565,,,0.0,Right lane blocked due to accident on I-24 Westbound at Shelby Ave.,,I-24 W,R,Nashville,Davidson,TN,37213,US,US/Central,KBNA,2019-06-12 16:53:00,79.0,79.0,47.0,29.22,10.0,WNW,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1673051,A-1673159,MapQuest,201.0,2,2019-01-30 07:42:24,2019-01-30 08:12:01,33.775059000000006,-81.104042,,,0.0,Accident on Lewis Rast Rd near US-321 Southbound Rd.,1162.0,Southbound Rd,L,Gaston,Lexington,SC,29053,US,US/Eastern,KCAE,2019-01-30 07:56:00,24.1,18.2,84.0,30.21,10.0,West,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3497201,A-3503992,Bing,,2,2020-05-20 10:09:00,2020-05-20 12:20:48,39.966840000000005,-74.90803000000001,39.966840000000005,-74.90803000000001,0.0,At James Fenimore Cooper - Fuel spillage accident.,,New Jersey Tpke N,R,Mount Laurel,Burlington,NJ,08054,US,US/Eastern,KVAY,2020-05-20 09:54:00,56.0,56.0,44.0,30.34,10.0,E,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1179694,A-1179797,MapQuest,201.0,2,2019-09-24 09:14:02,2019-09-24 09:43:47,41.054367,-73.809586,,,0.0,Right hand shoulder blocked due to accident on Sprain Brook Pkwy Northbound near I-287 Cross Westchester Expy.,,Sprain Brook Pkwy N,R,Elmsford,Westchester,NY,10523,US,US/Eastern,KHPN,2019-09-24 08:56:00,67.0,67.0,70.0,29.33,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1011233,A-1011329,MapQuest,201.0,2,2019-12-10 17:13:16,2019-12-10 18:49:31,34.284473,-112.120903,,,5.34000015259,Accident on I-17 Southbound from Exits 262 263 Arcosanti Rd to Exit 259 Bloody Basin Rd.,,Arizona Veterans Highway,R,Mayer,Yavapai,AZ,86333,US,US/Mountain,KPRC,2019-12-10 16:53:00,51.0,51.0,38.0,25.13,10.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3588773,A-3595593,Bing,,3,2020-03-23 15:06:52,2020-03-23 15:36:52,45.07408,-93.31876,45.07408,-93.31876,0.0,At Shingle Creek Pky/Exit 34 - Accident. Hard shoulder blocked.,,I-694 E,R,Minneapolis,Hennepin,MN,55430,US,US/Central,KMIC,2020-03-23 14:53:00,44.0,42.0,58.0,29.16,10.0,SSW,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
956749,A-956843,MapQuest,201.0,2,2020-02-17 09:26:07,2020-02-17 10:11:00,30.179211,-97.683525,,,0.0,Accident on Burleson Rd near Colton Rd.,8622.0,Burleson Rd,L,Austin,Travis,TX,78719,US,US/Central,KAUS,2020-02-17 09:53:00,69.0,69.0,93.0,29.31,7.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3304405,A-3309553,Bing,,2,2020-10-30 19:43:00,2020-10-30 21:21:19,34.291945,-118.861824,34.284895,-118.864554,0.511,Incident on CA-118 WB near PRINCETON AVE Expect delays.,,CA-118 W,R,Moorpark,Ventura,CA,93021,US,US/Pacific,KCMA,2020-10-30 19:55:00,61.0,61.0,70.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3735716,A-3742577,Bing,,2,2020-02-28 14:52:00,2020-02-28 15:44:33,33.813428,-118.16766499999999,33.813428,-118.16766499999999,0.0,At Cherry Ave/Exit 29 - Accident.,,Cherry Ave,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,2020-02-28 14:53:00,80.0,80.0,12.0,29.98,10.0,SSW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3817087,A-3823948,Bing,,2,2019-10-29 17:53:00,2019-10-29 19:25:25,37.808370000000004,-122.24148999999998,37.808370000000004,-122.24148999999998,0.0,At Lakeshore Ave - Accident.,,I-580 W,R,Oakland,Alameda,CA,94610,US,US/Pacific,KOAK,2019-10-29 17:53:00,68.0,68.0,16.0,29.9,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3224419,A-3228400,Bing,,2,2020-11-03 01:37:07,2020-11-03 03:37:07,45.586415,-117.811015,45.587123999999996,-117.823348,0.598,An unconfirmed report of an animal that has been struck creating a hazard has been received. Use caution.,73123.0, Wallowa Lake Hwy,L,Elgin,Union,OR,97827,US,US/Pacific,KLGD,2020-11-03 01:56:00,38.0,33.0,62.0,27.27,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3077481,A-3079411,Bing,,2,2020-12-26 05:47:11.000000000,2020-12-26 09:50:16.000000000,36.291671,-120.267301,36.297071,-120.270701,0.418,Incident on I-5 NB near CA-145 Road closed. Take alternate route.,,I-5 N,R,Coalinga,Fresno,CA,93210,US,US/Pacific,KNLC,2020-12-26 05:56:00,52.0,,66.0,29.95,,,,0.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
3692009,A-3698859,Bing,,2,2020-01-23 17:58:00,2020-01-23 19:12:05,44.33359,-93.29307,44.33359,-93.29307,0.0,At CR-1/Exit 66 - Vehicle spun around.,,I-35 N,R,Faribault,Rice,MN,55021,US,US/Central,KFBL,2020-01-23 17:55:00,28.0,22.0,100.0,28.91,2.0,NNE,6.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
884816,A-884900,MapQuest,201.0,2,2020-01-08 04:04:51,2020-01-08 05:05:39,37.510262,-77.431618,,,0.0,Accident on Commerce Rd at Goodes St.,1299.0,Commerce Rd,R,Richmond,Richmond City,VA,23224-7507,US,US/Eastern,KFCI,2020-01-08 03:56:00,33.0,28.0,96.0,29.84,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3608202,A-3615026,Bing,,2,2020-04-02 18:26:00,2020-04-02 19:40:14,44.95552,-93.27018000000001,44.95552,-93.27018000000001,0.0,At I-94/MN-65/Exit 16A - Accident.,,I-35W N,R,Minneapolis,Hennepin,MN,55408,US,US/Central,KMSP,2020-04-02 18:53:00,59.0,59.0,58.0,29.01,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
950618,A-950711,MapQuest,201.0,2,2020-02-13 11:14:12,2020-02-13 11:58:48,33.500275,-84.63887,,,0.0,Left hand shoulder blocked due to accident on I-85 Southbound at Exit 56 Collinsworth Rd.,,Collinsworth Rd,R,Palmetto,Coweta,GA,30268,US,US/Eastern,KFFC,2020-02-13 10:53:00,63.0,63.0,87.0,29.08,10.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3779347,A-3786208,Bing,,2,2019-12-20 18:26:46,2019-12-20 22:26:46,45.58462,-122.54392,45.596940000000004,-122.54998,0.9,At Glenn Jackson Brg - Accident.,,E Portland Fwy N,R,Portland,Multnomah,OR,97230,US,US/Pacific,KTTD,2019-12-20 18:53:00,53.0,53.0,83.0,29.76,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3739405,A-3746266,Bing,,2,2020-01-04 15:23:00,2020-01-04 17:17:24,38.069722,-122.226905,38.069722,-122.226905,0.0,At CA-29/Sonoma Blvd - Accident.,,Carquinez Brg E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2020-01-04 14:54:00,60.0,60.0,64.0,30.34,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1030639,A-1030735,MapQuest,201.0,2,2019-12-19 19:44:14,2019-12-19 21:19:40,34.345890000000004,-80.89948299999999,,,0.0,Accident on Old 21 Rd at SC-3 Longtown Rd.,4698.0,Longtown Rd,R,Ridgeway,Fairfield,SC,29130,US,US/Eastern,KFDW,2019-12-19 19:35:00,39.0,36.0,42.0,29.83,10.0,E,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1595276,A-1595384,MapQuest,201.0,2,2019-02-18 16:08:09,2019-02-18 16:33:59,40.257748,-76.835503,,,0.0,Accident on I-83 at Exit 45 Wayne St.,,I-83 N,R,Harrisburg,Dauphin,PA,17111,US,US/Eastern,KCXY,2019-02-18 15:56:00,37.0,27.4,52.0,30.12,10.0,West,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
810267,A-810346,MapQuest,201.0,2,2020-06-15 10:41:50,2020-06-15 11:59:02,30.678520000000002,-90.973831,,,0.0,Accident on LA-409 Liberty Rd at Chaney Rd.,22287.0,Liberty Rd,R,Zachary,East Baton Rouge,LA,70791-7609,US,US/Central,KBTR,2020-06-15 10:53:00,88.0,88.0,48.0,30.09,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3773341,A-3780202,Bing,,2,2019-12-16 14:21:00,2019-12-16 16:14:42,37.50085,-121.95823100000001,37.50085,-121.95823100000001,0.0,At Auto Mall Pkwy - Accident.,4698.0, Enterprise Cmn,L,Fremont,Alameda,CA,94538-6345,US,US/Pacific,KPAO,2019-12-16 14:47:00,57.0,57.0,48.0,30.28,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
732919,A-732996,MapQuest,245.0,3,2020-08-18 18:03:20,2020-08-18 18:32:59,34.068915999999994,-117.83969099999999,,,0.0,Two lanes blocked due to accident on I-10 Westbound at Exit 40 The Mall. SigAlert issued.,,I-10 W,R,Covina,Los Angeles,CA,91724,US,US/Pacific,KPOC,2020-08-18 17:47:00,91.0,91.0,43.0,28.8,10.0,SW,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
777774,A-777853,MapQuest,201.0,2,2020-05-19 12:28:00,2020-05-19 13:13:00,40.689617,-73.57560699999999,,,0.0,Right lane closed due to accident on Southern Pkwy Southbound at Exits 22N 22S Meadowbrook Pkwy Exits M6 E M6 W.,,Meadowbrook Pkwy S,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-05-19 12:53:00,66.0,66.0,27.0,30.18,10.0,E,26.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
825682,A-825761,MapQuest,201.0,2,2020-03-10 08:03:55,2020-03-10 09:04:47,41.279202000000005,-96.23449699999999,,,0.0,Accident on 204th Ave Southbound at Burdette St.,,N 204th St,R,Elkhorn,Douglas,NE,68022,US,US/Central,KMLE,2020-03-10 07:55:00,28.0,28.0,89.0,29.16,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2962475,A-2962729,Bing,,2,2020-11-14 06:53:00.000000000,2020-11-14 08:54:15.000000000,37.478257,-122.41324099999999,37.478262,-122.4137,0.025,Incident on CA-92 WB near DIGGES CANYON RD Drive with caution.,12382.0, San Mateo Rd,R,Half Moon Bay,San Mateo,CA,94019-7112,US,US/Pacific,KHAF,2020-11-14 06:55:00,43.0,43.0,93.0,30.18,3.0,NE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3050799,A-3052346,Bing,,2,2020-12-27 20:47:21,2020-12-27 23:51:37,45.721646,-94.957247,45.719353999999996,-94.953135,0.254,Incident on I-94 EB near SINCLAIR LEWIS AVE Drive with caution.,,I-94 E,R,Sauk Centre,Stearns,MN,56378,US,US/Central,KD39,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3499707,A-3506498,Bing,,2,2020-05-21 07:44:38,2020-05-21 07:59:38,35.13886,-80.73894,35.13886,-80.73894,0.0,At Monroe Rd - Accident.,9800.0, Monroe Rd,L,Charlotte,Mecklenburg,NC,28270-1457,US,US/Eastern,KEQY,2020-05-21 07:53:00,61.0,61.0,97.0,29.27,10.0,NE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4157871,A-4164737,Bing,,2,2019-04-03 16:50:20,2019-04-03 17:19:46,35.138040000000004,-89.86899,35.121390000000005,-89.868888,1.15,At TN-23/Walnut Grove Rd/Exit 13 - Accident. Right lane blocked.,,I-240 W,R,Memphis,Shelby,TN,38120,US,US/Central,KMEM,2019-04-03 16:54:00,72.0,72.0,24.0,29.82,10.0,SSE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1198071,A-1198174,MapQuest,201.0,2,2019-09-05 13:11:43,2019-09-05 13:56:14,37.62785,-76.570572,,,0.0,Accident on VA-227 Urbanna Rd Southbound at Mollys Way.,1845.0,Urbanna Rd,L,Saluda,Middlesex,VA,23149-2683,US,US/Eastern,KFYJ,2019-09-05 13:15:00,80.0,80.0,84.0,29.96,10.0,NE,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3270652,A-3275289,Bing,,2,2020-11-20 18:00:00,2020-11-20 19:38:59,33.84619,-118.28601599999999,33.846177000000004,-118.28534499999999,0.039,Incident on DEL AMO BLVD near HAMILTON AVE Drive with caution.,,Hamilton Ave,R,Torrance,Los Angeles,CA,90502,US,US/Pacific,KTOA,2020-11-20 17:48:00,61.0,61.0,82.0,29.95,10.0,W,6.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
3771274,A-3778135,Bing,,2,2019-12-13 23:03:00,2019-12-14 00:16:44,33.705453000000006,-117.954392,33.705453000000006,-117.954392,0.0,At Brookhurst St/Exit 14 - Accident.,,Brookhurst St,R,Fountain Valley,Orange,CA,92708,US,US/Pacific,KSNA,2019-12-13 22:53:00,61.0,61.0,78.0,29.97,6.0,ESE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1448589,A-1448694,MapQuest,201.0,2,2019-04-03 06:49:01,2019-04-03 07:35:00,40.1059,-75.08473199999999,,,0.0,Accident on PA-232 Huntingdon Pike at Moredon Rd.,,Moredon Rd,R,Huntingdon Valley,Montgomery,PA,19006,US,US/Eastern,KPNE,2019-04-03 06:54:00,39.0,34.0,70.0,29.94,10.0,WNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
923803,A-923895,MapQuest,201.0,2,2020-01-30 08:45:36,2020-01-30 09:45:27,26.687170000000002,-81.901482,,,0.0,Accident on US-41 Cleveland Ave at Stockton St.,663.0,Stockton St,R,Cape Coral,Lee,FL,33909,US,US/Eastern,KFMY,2020-01-30 08:53:00,65.0,65.0,75.0,29.95,10.0,N,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
1032585,A-1032681,MapQuest,201.0,2,2019-12-20 07:36:27,2019-12-20 08:36:02,40.157509000000005,-83.06076800000001,,,0.0,Accident on Bennett Pkwy between Charterhouse Ct and OH-750 Olentangy St.,2.0,Cressingham Ln,R,Powell,Delaware,OH,43065-6658,US,US/Eastern,KOSU,2019-12-20 07:53:00,18.0,18.0,88.0,29.52,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
1487067,A-1487173,MapQuest,201.0,2,2019-04-23 10:34:11,2019-04-23 11:33:58,34.634449,-82.376038,,,0.0,Accident on SC-418 Old Hundred Rd at Burgess School Rd.,398.0,Burgess School Rd,L,Pelzer,Greenville,SC,29669-9540,US,US/Eastern,KGYH,2019-04-23 10:47:00,75.0,75.0,50.0,29.08,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
815719,A-815798,MapQuest,201.0,2,2020-03-04 07:31:47,2020-03-04 08:16:29,35.795895,-78.51001,,,0.0,Accident on Hinton Oaks Blvd at US-64-BR Knightdale Blvd.,,Hinton Oaks Blvd,R,Knightdale,Wake,NC,27545,US,US/Eastern,KLHZ,2020-03-04 07:35:00,50.0,50.0,50.0,29.61,10.0,NW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
1368696,A-1368799,MapQuest,201.0,3,2019-06-21 14:26:50,2019-06-21 17:13:19,37.680283,-77.450859,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exits 86A 86A-B 86B Sliding Hill Rd.,,I-95 N,R,Glen Allen,Henrico,VA,23059,US,US/Eastern,KOFP,2019-06-21 14:54:00,83.0,83.0,42.0,29.63,10.0,N,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3634679,A-3641511,Bing,,3,2020-04-15 22:19:26,2020-04-15 23:19:26,40.72782,-73.97168,40.72782,-73.97168,0.0,At 15th St/Exit 6 - Accident. Right lane blocked.,,FDR Dr S,R,New York,New York,NY,10009,US,US/Eastern,KJRB,2020-04-15 21:51:00,49.0,46.0,27.0,29.87,10.0,SW,7.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1338674,A-1338777,MapQuest,201.0,2,2019-06-05 16:00:15,2019-06-05 17:10:28,35.312279,-97.565262,,,0.0,Accident on May Ave at 157th St.,16095.0,S May Ave,R,Oklahoma City,Cleveland,OK,73170-8603,US,US/Central,KOKC,2019-06-05 15:52:00,84.0,84.0,63.0,28.46,10.0,SSE,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3871638,A-3878502,Bing,,2,2019-09-11 20:12:00,2019-09-11 20:45:18,39.945303,-120.95623799999998,39.945303,-120.95623799999998,0.0,At CA-89 (South) - Accident.,567.0, Crescent St,L,Quincy,Plumas,CA,95971-9130,US,US/Pacific,KOVE,2019-09-11 19:53:00,75.0,75.0,50.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
524068,A-524088,MapQuest,201.0,2,2020-12-21 16:43:13,2020-12-21 17:43:15,35.270905,-80.767685,,,0.0,Accident on US-29 Tryon St at Arrowhead Dr.,,Arrowhead Dr,R,Charlotte,Mecklenburg,NC,28213,US,US/Eastern,KJQF,2020-12-21 16:55:00,55.0,55.0,51.0,29.14,10.0,SW,12.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
1172961,A-1173064,MapQuest-Bing,203.0,2,2019-09-18 05:56:49,2019-09-18 06:56:31,34.030559999999994,-117.642578,,,0.0,#1 lane blocked due to multi-vehicle accident on CA-60 Westbound after Exit 36 Grove Ave.,,CA-60 W,R,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2019-09-18 05:53:00,63.0,63.0,81.0,28.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3184577,A-3188014,Bing,,2,2020-12-23 02:48:00,2020-12-23 04:32:08,37.721852,-121.51312800000001,37.718253999999995,-121.51313999999999,0.249,Incident on HANSEN RD near W SCHULTE RD Right shoulder closed.,25498.0, Hansen Rd,L,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2020-12-23 02:53:00,48.0,42.0,36.0,29.81,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3759682,A-3766543,Bing,,2,2019-12-07 13:23:00,2019-12-07 16:36:29,43.64678,-93.39114000000001,43.64678,-93.39114000000001,0.0,At US-69/CR-46/W Main St - Accident.,,S Highway 69,R,Albert Lea,Freeborn,MN,56007,US,US/Central,KAEL,2019-12-07 13:15:00,36.0,27.0,75.0,28.67,10.0,S,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3555961,A-3562764,Bing,,2,2020-06-19 14:49:04,2020-06-19 15:19:04,41.6342,-83.56187,41.6342,-83.56187,0.0,At OH-2/Western Ave - Accident.,,Anthony Wayne Trl,R,Toledo,Lucas,OH,43609,US,US/Eastern,KTDZ,2020-06-19 14:53:00,85.0,85.0,41.0,29.36,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1449777,A-1449882,MapQuest,241.0,2,2019-04-03 06:50:59,2019-04-03 07:20:28,32.752476,-97.06349200000001,,,0.0,One lane blocked and shoulder blocked due to accident on Sh 360 Northbound at Road To Six Flags.,669.0,N Watson Rd,L,Arlington,Tarrant,TX,76011-6304,US,US/Central,KGPM,2019-04-03 06:55:00,50.0,50.0,73.0,29.51,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
1207835,A-1207938,MapQuest,201.0,2,2019-09-10 13:20:23,2019-09-10 14:35:03,36.089890000000004,-95.922249,,,0.0,Accident on Yale Ave at 51st St.,5099.0,S Yale Ave,L,Tulsa,Tulsa,OK,74135-7010,US,US/Central,KRVS,2019-09-10 12:53:00,88.0,88.0,59.0,29.36,10.0,S,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
843765,A-843844,MapQuest,201.0,3,2020-03-24 07:54:24,2020-03-24 09:38:42,30.323771999999998,-81.681488,,,0.0,Right lane blocked due to accident on I-95 Northbound around Exits 351A 351B 352A 352D I-10.,1615.0,Forest St,R,Jacksonville,Duval,FL,32204,US,US/Eastern,KNIP,2020-03-24 07:53:00,68.0,68.0,81.0,30.1,5.0,W,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
