,ID,Source,TMC,Severity,Start_Time,End_Time,lat,long,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
3545937,A-3552739,Bing,,2,6/15/2020 8:39,6/15/2020 9:29,27.43179,-82.39549,27.43179,-82.39549,0,At Lorraine Rd - Accident.,14394, E State Road 70,R,Bradenton,Manatee,FL,34202,US,US/Eastern,KSRQ,6/15/2020 8:53,81,81,79,30.01,10,NE,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3613711,A-3620538,Bing,,3,4/5/2020 17:13,4/5/2020 17:28,37.62779,-122.08183,37.62779,-122.08183,0,At Industrial Pky - Accident. Two lanes blocked.,,I-880 S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,4/5/2020 16:54,51,51,74,29.63,10,WNW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1231628,A-1231731,MapQuest,201,2,8/22/2019 15:23,8/22/2019 16:24,34.435749,-79.352478,,,0,Accident on Stafford Ct at Joan Dr.,406,Stafford Ct,L,Dillon,Dillon,SC,29536-1957,US,US/Eastern,KMAO,8/22/2019 15:15,90,90,55,29.9,10,W,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4183209,A-4190075,Bing,,2,5/27/2019 6:19,5/27/2019 6:48,29.69775,-95.37533,29.69775,-95.37533,0,At TX-288/Yellowstone Blvd - Accident.,,Yellowstone Blvd,R,Houston,Harris,TX,77021,US,US/Central,KMCJ,5/27/2019 5:53,75,75,79,29.9,10,SSE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
634599,A-634627,MapQuest,201,2,10/8/2020 16:22,10/8/2020 17:21,42.609196,-71.325066,,,3.160000086,Accident on I-495 Southbound between Exit 37 / Woburn St and Lowell Connector.,,US-3 N,R,Lowell,Middlesex,MA,1851,US,US/Eastern,KBED,10/8/2020 16:51,60,60,33,29.72,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1103315,A-1103418,MapQuest,201,3,11/5/2019 11:21,11/5/2019 12:38,30.079185,-97.824081,,,1.179999948,Main roadway closed due to accident on I-35 Frontage Rd Southbound between Main St and Cabelas Dr.,,I-35 S,R,Buda,Hays,TX,78610,US,US/Central,KAUS,11/5/2019 11:31,77,77,74,29.56,10,SSE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3723254,A-3730104,Bing,,2,2/17/2020 17:38,2/17/2020 21:58,45.54137,-122.47726,45.54137,-122.47726,0,At 181st Ave/Exit 13 - Accident.,,NE 181st Ave,R,Portland,Multnomah,OR,97230,US,US/Pacific,KTTD,2/17/2020 17:53,48,48,50,30.35,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1537399,A-1537506,MapQuest,241,2,3/22/2019 17:47,3/22/2019 19:34,26.612476,-81.802788,,,0,Lane blocked due to accident on FL-884 Colonial Blvd at I-75.,,I-75 N,R,Fort Myers,Lee,FL,33913,US,US/Eastern,KRSW,3/22/2019 17:53,71.1,,42,30.05,10,WNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1160796,A-1160899,MapQuest,201,2,10/1/2019 5:49,10/1/2019 6:48,32.867355,-97.065498,,,0,Accident on TX-360 Southbound at Mid Cities Blvd.,,E Mid Cities Blvd,R,Euless,Tarrant,TX,76039,US,US/Central,KDFW,10/1/2019 5:53,77,77,82,29.33,10,S,13,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1259873,A-1259976,MapQuest,201,2,7/8/2019 22:14,7/8/2019 23:12,47.39595,-93.005798,,,0,Accident on US-169 Southbound at Rainey Rd.,12251,Highway 169 W,L,Hibbing,St. Louis,MN,55746,US,US/Central,KHIB,7/8/2019 21:53,72,72,71,28.46,10,SSE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Night
1479336,A-1479442,MapQuest,201,2,4/18/2019 21:24,4/18/2019 21:54,35.451012,-97.601089,,,0,Accident on Meridian Ave at Enterprise Dr.,4500,Enterprise Dr,L,Oklahoma City,Oklahoma,OK,73128-1419,US,US/Central,KOKC,4/18/2019 21:52,52,52,77,28.6,10,NW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
3189058,A-3192558,Bing,,2,11/20/2020 23:14,11/21/2020 1:59,42.907774,-85.676831,42.950774,-85.673657,2.975,Stationary traffic on US-131 N from 36th St/Exit 80 (US-131) to I-196 Bus/Franklin St/Exit 83 (US-131) due to accident.,,US-131 N,R,Grand Rapids,Kent,MI,49548,US,US/Eastern,KGRR,11/20/2020 22:53,39,36,86,29.42,10,NNW,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1461453,A-1461558,MapQuest,201,3,4/9/2019 8:35,4/9/2019 9:21,36.126183,-86.727814,,,1.980000019,Accident on I-24 Westbound from Exit 54 TN-155 Briley Pkwy to Exits 52 52B 53 I-440.,,I-24 W,R,Nashville,Davidson,TN,37217,US,US/Central,KBNA,4/9/2019 8:53,66,66,81,29.22,9,N,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3326257,A-3331677,Bing,,2,12/21/2020 15:33,12/21/2020 17:18,43.383389,-121.730414,43.361849,-121.740884,1.578,Incident on US-97 SB near MP 192 Drive with caution.,143750, Dalles California Hwy,L,Gilchrist,Klamath,OR,97737,US,US/Pacific,KBDN,12/21/2020 15:35,57,57,38,26.25,10,W,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3033699,A-3035002,Bing,,2,10/16/2020 23:53,10/17/2020 1:07,37.491112,-77.685323,37.475132,-77.691953,1.162,Stationary traffic from Lucks Ln to Old Hundred Rd due to accident.,899, Otterdale Rd,L,Midlothian,Chesterfield,VA,23114-6919,US,US/Eastern,KFCI,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3823758,A-3830620,Bing,,2,11/3/2019 12:36,11/3/2019 14:48,37.341173,-122.220086,37.341173,-122.220086,0,At Rapley Ranch Rd - Accident.,100, Rapley Ranch Rd,R,Redwood City,San Mateo,CA,94062-3679,US,US/Pacific,KSQL,11/3/2019 12:55,68,68,49,29.97,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3179155,A-3182512,Bing,,2,12/21/2020 18:00,12/21/2020 19:15,32.818731,-96.839338,32.821545,-96.836043,0.273,Incident on INWOOD RD near FOREST PARK RD Drive with caution.,2298, Inwood Rd,R,Dallas,Dallas,TX,75235-7321,US,US/Central,KDAL,12/21/2020 17:53,65,65,28,29.59,10,SE,3,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
3194832,A-3198395,Bing,,2,12/31/2020 21:49,12/31/2020 23:52,45.128563,-93.48656,45.121263,-93.48209,0.549,Accident on MN-101/Exit 207 (I-94) from CR-30/95th Ave/Exit 213 (I-94) to I-94 E - US-52 E.,,I-94 E,R,Maple Grove,Hennepin,MN,55311,US,US/Central,KMIC,12/31/2020 21:53,15,8,84,29.24,6,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3113404,A-3115827,Bing,,2,12/15/2020 0:34,12/15/2020 3:15,36.48873,-119.492366,36.488679,-119.48482,0.419,SEDAN VS PK HAULING A TRLR,3468, Avenue 384,R,Kingsburg,Tulare,CA,93631-9671,US,US/Pacific,KHJO,12/15/2020 0:21,36,32,97,30.03,3,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
571802,A-571827,MapQuest,201,2,11/13/2020 7:22,11/13/2020 8:42,29.755465,-95.392181,,,0,Accident on Montrose Blvd at Clay St.,,W Clay St,R,Houston,Harris,TX,77019,US,US/Central,KMCJ,11/13/2020 6:53,72,72,87,30.04,2,ENE,5,0,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1563521,A-1563628,MapQuest-Bing,201,3,2/1/2019 7:32,2/1/2019 8:01,37.959778,-122.330688,,,0,#1 lane blocked due to accident on I-80 Westbound at Exit 19A El Portal Dr.,,I-80 W,R,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2/1/2019 7:53,51.1,,86,29.85,9,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3427039,A-3433737,Bing,,2,9/30/2020 6:49,9/30/2020 8:20,37.216819,-77.39277,37.199159,-77.42269,2.049,Incident on I-85 SB near I-85 Drive with caution.,,I-85 S,R,Petersburg,Petersburg,VA,23805,US,US/Eastern,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
1537757,A-1537864,MapQuest,241,3,3/22/2019 17:19,3/22/2019 19:30,30.220776,-81.571159,,,0,Lane blocked due to accident on I-95 Southbound at Exit 341 FL-152 Baymeadows Rd.,,Baymeadows Rd,R,Jacksonville,Duval,FL,32256,US,US/Eastern,KNIP,3/22/2019 16:53,75,,19,29.98,10,WNW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1663533,A-1663641,MapQuest,201,2,1/25/2019 7:27,1/25/2019 7:57,35.742634,-78.640602,,,0,Accident on Rush St at Hammond Rd.,3017,Hammond Rd,L,Raleigh,Wake,NC,27603-3553,US,US/Eastern,KRDU,1/25/2019 7:51,28.9,23.9,82,30.12,10,WNW,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1294779,A-1294882,MapQuest,201,2,7/27/2019 16:16,7/27/2019 18:12,35.152908,-80.877853,,,0,Accident on Archdale Dr at Old Pineville Rd.,1292,Archdale Dr,R,Charlotte,Mecklenburg,NC,28217-4419,US,US/Eastern,KCLT,7/27/2019 15:52,88,88,34,29.44,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1075068,A-1075165,MapQuest,245,2,10/22/2019 7:56,10/22/2019 9:41,47.675995,-122.37648,,,0,Two lanes blocked due to accident on 15th Ave Southbound at 65th St.,6400,15th Ave NW,L,Seattle,King,WA,98117-5505,US,US/Pacific,KBFI,10/22/2019 7:53,56,56,90,30.27,5,VAR,3,0,Light Rain,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3296274,A-3301301,Bing,,2,11/15/2020 8:23,11/15/2020 10:38,34.698256,-117.206958,34.701142,-117.204108,0.257,NB 15 JNO WW. VV: WILL 1023 ON THE HODGE OFR ON THE RHS WITH FLASHERS ON,,Barstow Fwy N,R,Apple Valley,San Bernardino,CA,92307,US,US/Pacific,KVCV,11/15/2020 8:45,,,,27.24,10,SSE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3659063,A-3665904,Bing,,2,4/28/2020 17:34,4/28/2020 17:49,38.85475,-76.96567,38.85475,-76.96567,0,At Southern Ave SE - Accident.,2999, Naylor Rd SE,R,Washington,District of Columbia,DC,20020,US,US/Eastern,KWBC,4/28/2020 17:56,52,52,77,29.82,10,SE,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3572267,A-3579079,Bing,,2,3/14/2020 12:01,3/14/2020 16:01,45.51716,-122.66703,45.51716,-122.66703,0,At I-84/US-30/Exit 300 - Accident.,,SE Morrison St,R,Portland,Multnomah,OR,97214,US,US/Pacific,KPDX,3/14/2020 11:59,35,25,85,29.84,2,E,17,0,Wintry Mix,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1036455,A-1036551,MapQuest,201,3,12/23/2019 16:07,12/23/2019 17:08,38.801743,-77.112,,,0,Four lane blocked and left hand shoulder blocked due to accident on I-495 Capital Beltway Northbound at Exit 174 Eisenhower Ave Conn.,,Eisenhower Avenue Connector,R,Alexandria,Alexandria,VA,22303,US,US/Eastern,KDCA,12/23/2019 15:52,50,50,48,30.11,10,S,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
874867,A-874949,MapQuest,246,4,3/2/2020 10:00,3/2/2020 11:59,39.296051,-76.824883,,,0,Three lanes blocked and delays expected due to accident on I-70 Westbound between I-695 and US-29 Columbia Pike .,,I-70 E,R,Ellicott City,Howard,MD,21043,US,US/Eastern,KBWI,3/2/2020 9:54,52,52,35,29.85,10,VAR,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3361500,A-3367361,Bing,,2,11/18/2020 19:19,11/18/2020 20:19,45.529693,-122.665303,45.525723,-122.660233,0.368,A crash has occurred causing no to minimum delays. Use caution.,,I-5 S,R,Portland,Multnomah,OR,97232,US,US/Pacific,KPDX,11/18/2020 18:53,46,41,86,29.86,8,S,12,0.05,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3753899,A-3760760,Bing,,2,12/3/2019 15:37,12/3/2019 16:28,37.408208,-122.003766,37.408208,-122.003766,0,At Caribbean Dr/Lawrence Expy - Accident.,,CA-237 W,R,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4172952,A-4179818,Bing,,3,5/3/2019 22:24,5/3/2019 22:54,32.65756,-117.08212,32.65969,-117.06963,0.741,At I-805 - Accident.,163, N 2nd Ave,L,Chula Vista,San Diego,CA,91910,US,US/Pacific,KNRS,5/3/2019 22:19,,,,29.95,8,CALM,0,0,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3426286,A-3432976,Bing,,2,11/12/2020 19:55,11/12/2020 21:50,37.182398,-93.308753,37.182402,-93.309088,0.018,Incident on SUNSHINE ST near FORT AVE Drive with caution.,,W Sunshine St,R,Springfield,Greene,MO,65807,US,US/Central,KSGF,11/12/2020 19:52,48,45,61,28.7,10,NNW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
901644,A-901728,MapQuest,201,2,1/17/2020 8:39,1/17/2020 10:58,35.270905,-80.767693,,,0,Accident on Arrowhead Dr at US-29 Tryon St.,,Arrowhead Dr,R,Charlotte,Mecklenburg,NC,28213,US,US/Eastern,KJQF,1/17/2020 8:50,39,32,33,29.9,10,NNE,12,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3623789,A-3630621,Bing,,1,4/9/2020 10:58,4/9/2020 11:13,37.69963,-121.92952,37.69963,-121.92952,0,At Foothill Rd/San Ramon Rd - Accident. Hard shoulder blocked.,,I-580 W,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,4/9/2020 10:53,53,53,86,29.61,10,ENE,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3689012,A-3695862,Bing,,2,1/21/2020 12:45,1/21/2020 19:16,37.638162,-120.948024,37.638162,-120.948024,0,At CR-J7/Claus Rd/Garner Rd - Accident.,2, S Riverside Dr,L,Modesto,Stanislaus,CA,95354,US,US/Pacific,KMOD,1/21/2020 12:53,59,59,58,30.01,10,VAR,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1186784,A-1186887,MapQuest,201,2,9/27/2019 7:25,9/27/2019 9:28,40.033401,-82.91021,,,0,Accident on Stelzer Rd at Mccutcheon Rd.,2701,McCutcheon Rd,R,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,9/27/2019 7:51,51,51,80,29.16,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1414050,A-1414155,MapQuest,201,3,5/18/2019 12:17,5/18/2019 12:46,47.614906,-122.330116,,,0,3 Right lane blocked due to accident on I-5 Southbound at Exit 165B Union St.,1624,Boren Ave,R,Seattle,King,WA,98101-1851,US,US/Pacific,KBFI,5/18/2019 11:53,66,66,40,29.76,10,E,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3604382,A-3611205,Bing,,4,3/31/2020 1:49,3/31/2020 2:49,39.65245,-106.96001,39.64866,-107.05294,4.951,Closed between Eby Creek Rd/Exit 147 and US-6/Exit 133 - Road closed due to accident.,,I-70 W,R,Gypsum,Eagle,CO,81637,US,US/Mountain,KEGE,3/31/2020 1:56,31,26,79,23.75,10,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3012434,A-3013423,Bing,,2,9/25/2020 19:50,9/26/2020 1:25,43.598804,-116.524388,43.60036,-116.568432,2.206,Slow traffic on I-84 from I-84 Bus/Garrity Blvd/Exit 38 (I-84) to ID-55/Nampa Blvd/Exit 35 (I-84) due to accident.,,I-84 W,R,Nampa,Canyon,ID,83687,US,US/Mountain,KMAN,9/25/2020 19:55,66,66,46,27.27,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3719866,A-3726716,Bing,,2,2/14/2020 14:56,2/14/2020 16:26,37.992016,-121.766556,37.992016,-121.766556,0,At CA-4-byp - Accident.,,CA-4 E,R,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2/14/2020 14:53,64,64,52,30.02,10,NE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1545764,A-1545871,MapQuest,201,2,3/27/2019 9:34,3/27/2019 10:44,34.741791,-82.75589,,,0,Accident on Chastain Rd at SC-93 Greenville Hwy.,1010,Greenville Hwy,R,Central,Pickens,SC,29630-3910,US,US/Eastern,KCEU,3/27/2019 9:54,45,40.6,39,30.45,10,East,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
520208,A-520227,MapQuest,241,2,12/24/2020 18:41,12/24/2020 19:11,34.74884,-86.767578,,,0,Lane blocked due to accident on US-72 both ways at Balch Rd.,,Balch Rd,R,Madison,Madison,AL,35758,US,US/Central,KHUA,12/24/2020 18:58,31,20,47,29.21,10,NW,17,0,Cloudy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
1634089,A-1634197,MapQuest,201,3,1/9/2019 23:13,1/9/2019 23:42,34.073814,-118.219292,,,0,Right hand shoulder blocked due to accident on I-5 Northbound at Exits 136 136B 137A 137B CA-110.,,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,1/9/2019 22:47,57.9,,78,30.1,8,ESE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
4207680,A-4214546,Bing,,4,7/1/2019 10:52,7/1/2019 11:20,40.00982,-74.85037,40.00935,-74.84998,0.038,Ramp closed to Rancocas Rd - Road closed due to accident.,,I-295 N,R,Mount Holly,Burlington,NJ,8060,US,US/Eastern,KVAY,7/1/2019 10:54,77,77,54,29.91,10,NW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3213900,A-3217747,Bing,,2,12/16/2020 0:05,12/16/2020 2:30,32.840964,-117.09734,32.841419,-117.097336,0.031,SR52 E SANTO. B87-017B IN CD,,Santo Rd,R,San Diego,San Diego,CA,92124,US,US/Pacific,KMYF,12/16/2020 0:53,48,48,46,29.73,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1149028,A-1149131,MapQuest,201,2,11/26/2019 11:17,11/26/2019 12:20,35.28191,-80.804733,,,0,Accident on Graham St at Oneida Rd.,2396,Oneida Dr,L,Charlotte,Mecklenburg,NC,28269-4855,US,US/Eastern,KJQF,11/26/2019 10:53,57,57,59,29.33,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3581377,A-3588195,Bing,,2,3/19/2020 18:14,3/19/2020 19:14,34.064017,-117.81199,34.064017,-117.81199,0,At I-10/San Bernardino Fwy - Accident.,,Kellogg Dr,R,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,3/19/2020 17:55,48,48,87,29.04,4,CALM,0,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3761645,A-3768506,Bing,,2,12/8/2019 13:15,12/8/2019 14:28,33.974723,-118.234305,33.974723,-118.234305,0,At Pacific Blvd - Accident.,2094, E Florence Ave,R,Huntington Park,Los Angeles,CA,90255,US,US/Pacific,KCQT,12/8/2019 12:52,63,63,84,29.79,5,VAR,3,0.02,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
891129,A-891213,MapQuest,201,3,1/11/2020 15:32,1/11/2020 16:32,47.27195,-122.149757,,,0,Single alternate line traffic due to accident on WA-164 Auburn Way both ways at 368th Pl.,14200,SE 368th Pl,L,Auburn,King,WA,98092-9756,US,US/Pacific,KSEA,1/11/2020 15:53,44,36,65,29.45,10,SW,18,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1021760,A-1021856,MapQuest,201,3,12/16/2019 6:58,12/16/2019 9:28,43.010273,-83.679802,,,0,Accident on I-69 Chevrolet-Buick Fwy Westbound at Exit 137 I-475 Exit 6.,,I-69 E,R,Flint,Genesee,MI,48503,US,US/Eastern,KFNT,12/16/2019 6:53,26,26,81,29.33,10,S,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
3248561,A-3252897,Bing,,2,12/8/2020 3:05,12/8/2020 4:23,33.262,-111.858588,33.261923,-111.858582,0.005,Incident on S ALMA SCHOOL RD near W QUEEN CREEK RD Expect delays.,,W Queen Creek Rd,R,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,12/8/2020 5:47,45,42,34,28.83,10,NNE,5,,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
547213,A-547234,MapQuest,201,2,12/2/2020 11:07,12/2/2020 12:05,34.920101,-82.300323,,,0,Accident on Main St at Adams St.,3,E Main St,L,Taylors,Greenville,SC,29687-2327,US,US/Eastern,KGSP,12/2/2020 10:53,45,40,34,29.27,10,WSW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
